order_sk,order_id,date_id,channel_sk,store_sk,customer_sk,billing_location_sk,shipping_location_sk,status,subtotal,tax_amount,shipping_fee,total_amount
7238,1000007237,20240824,2,4,902,3096,4,CREATED,49200.0,10332.0,0.0,59532.0
7239,1000007238,20250911,1,,1139,2595,252,FULFILLED,25935.0,5446.35,0.0,31381.35
7240,1000007239,20240217,2,1,968,2597,1,FULFILLED,44748.0,9397.08,0.0,54145.08
7241,1000007240,20240322,1,,410,1853,2365,CANCELLED,24840.0,5216.4,0.0,30056.4
7242,1000007241,20240425,1,,875,1398,194,CANCELLED,36000.0,7560.0,900.0,44460.0
7243,1000007242,20250528,2,3,387,2324,3,FULFILLED,33600.0,7056.0,0.0,40656.0
7244,1000007243,20250830,1,,880,3161,2818,FULFILLED,13500.0,2835.0,1200.0,17535.0
7245,1000007244,20250326,1,,954,2802,1073,FULFILLED,108810.0,22850.1,900.0,132560.1
7246,1000007245,20240211,1,,933,2156,8,FULFILLED,44400.0,9324.0,900.0,54624.0
7247,1000007246,20241111,1,,1154,701,380,FULFILLED,32400.0,6804.0,900.0,40104.0
7248,1000007247,20250515,2,1,527,367,1,FULFILLED,21600.0,4536.0,0.0,26136.0
7249,1000007248,20240703,1,,1353,139,2927,PAID,12150.0,2551.5,1200.0,15901.5
7250,1000007249,20250215,2,3,667,2205,3,FULFILLED,45000.0,9450.0,0.0,54450.0
7251,1000007250,20241202,1,,506,,1879,FULFILLED,25872.0,5433.12,0.0,31305.12
7252,1000007251,20250119,2,2,517,2706,2,FULFILLED,34020.0,7144.2,0.0,41164.2
7253,1000007252,20241113,1,,609,319,994,PAID,31350.0,6583.5,900.0,38833.5
7254,1000007253,20250923,1,,1139,,2105,FULFILLED,40500.0,8505.0,1200.0,50205.0
7255,1000007254,20240608,1,,440,1404,761,FULFILLED,29400.0,6174.0,900.0,36474.0
7256,1000007255,20241029,2,3,32,3087,3,FULFILLED,11340.0,2381.4,0.0,13721.4
7257,1000007256,20241216,1,,452,774,1944,PAID,45000.0,9450.0,1200.0,55650.0
7258,1000007257,20250628,1,,903,1958,2389,FULFILLED,42750.0,8977.5,1500.0,53227.5
7259,1000007258,20250224,2,1,850,335,1,FULFILLED,30780.0,6463.8,0.0,37243.8
7260,1000007259,20241016,1,,1186,,2468,FULFILLED,67200.0,14112.0,900.0,82212.0
7261,1000007260,20250523,1,,905,,1089,FULFILLED,37044.0,7779.24,900.0,45723.24
7262,1000007261,20240729,1,,1317,844,586,FULFILLED,24696.0,5186.16,1500.0,31382.16
7263,1000007262,20241013,1,,1224,810,177,FULFILLED,11400.0,2394.0,900.0,14694.0
7264,1000007263,20240521,1,,515,1057,2189,FULFILLED,34200.0,7182.0,0.0,41382.0
7265,1000007264,20240325,2,1,81,1468,1,PAID,28035.0,5887.35,0.0,33922.35
7266,1000007265,20250101,1,,838,974,2823,FULFILLED,48600.0,10206.0,900.0,59706.0
7267,1000007266,20250208,1,,1047,3117,2178,FULFILLED,34200.0,7182.0,900.0,42282.0
7268,1000007267,20250616,2,3,949,,3,PAID,15750.0,3307.5,0.0,19057.5
7269,1000007268,20241206,2,1,127,,1,FULFILLED,45780.0,9613.8,0.0,55393.8
7270,1000007269,20250902,2,3,1192,1507,3,FULFILLED,65280.0,13708.8,0.0,78988.8
7271,1000007270,20241105,1,,1389,957,1176,PAID,33000.0,6930.0,1200.0,41130.0
7272,1000007271,20250424,1,,1226,2564,1427,FULFILLED,58200.0,12222.0,1500.0,71922.0
7273,1000007272,20250514,2,1,895,830,1,REFUNDED,72600.0,15246.0,0.0,87846.0
7274,1000007273,20240321,1,,390,,2793,FULFILLED,31350.0,6583.5,900.0,38833.5
7275,1000007274,20250907,2,4,1130,,4,PAID,10800.0,2268.0,0.0,13068.0
7276,1000007275,20240124,1,,915,135,1602,FULFILLED,24696.0,5186.16,900.0,30782.16
7277,1000007276,20250723,2,4,354,921,4,PAID,40500.0,8505.0,0.0,49005.0
7278,1000007277,20240414,1,,552,1354,106,CANCELLED,44100.0,9261.0,1200.0,54561.0
7279,1000007278,20250604,1,,944,1144,1296,FULFILLED,24696.0,5186.16,900.0,30782.16
7280,1000007279,20250406,1,,746,932,2781,FULFILLED,30870.0,6482.7,1500.0,38852.7
7281,1000007280,20250328,1,,988,639,1963,FULFILLED,44100.0,9261.0,900.0,54261.0
7282,1000007281,20250126,2,3,1184,1002,3,PAID,21600.0,4536.0,0.0,26136.0
7283,1000007282,20240706,1,,1019,987,1864,FULFILLED,31500.0,6615.0,900.0,39015.0
7284,1000007283,20240125,1,,433,2074,1675,FULFILLED,25650.0,5386.5,1200.0,32236.5
7285,1000007284,20240705,2,1,678,620,1,PAID,36450.0,7654.5,0.0,44104.5
7286,1000007285,20240922,1,,873,1119,1524,FULFILLED,67800.0,14238.0,900.0,82938.0
7287,1000007286,20250216,2,4,1463,418,4,CANCELLED,25200.0,5292.0,0.0,30492.0
7288,1000007287,20250716,1,,658,2941,362,FULFILLED,14700.0,3087.0,1200.0,18987.0
7289,1000007288,20250124,2,1,181,2681,1,PAID,24300.0,5103.0,0.0,29403.0
7290,1000007289,20240729,1,,1268,300,1147,FULFILLED,14700.0,3087.0,1200.0,18987.0
7291,1000007290,20250527,1,,435,111,597,FULFILLED,44100.0,9261.0,900.0,54261.0
7292,1000007291,20241110,1,,543,2363,93,FULFILLED,22800.0,4788.0,1200.0,28788.0
7293,1000007292,20241103,1,,848,724,1609,FULFILLED,28350.0,5953.5,0.0,34303.5
7294,1000007293,20250206,2,4,61,1390,4,FULFILLED,60105.0,12622.05,0.0,72727.05
7295,1000007294,20250711,1,,273,24,2899,FULFILLED,23520.0,4939.2,900.0,29359.2
7296,1000007295,20250520,1,,597,3133,731,FULFILLED,14700.0,3087.0,0.0,17787.0
7297,1000007296,20241101,2,4,1395,479,4,FULFILLED,78390.0,16461.9,0.0,94851.9
7298,1000007297,20240528,1,,1371,2165,2279,FULFILLED,10800.0,2268.0,0.0,13068.0
7299,1000007298,20240927,1,,1455,2797,7,FULFILLED,37248.0,7822.08,1200.0,46270.08
7300,1000007299,20250316,1,,1141,1901,212,FULFILLED,11760.0,2469.6,900.0,15129.6
7301,1000007300,20240510,1,,512,2058,1969,FULFILLED,38760.0,8139.6,900.0,47799.6
7302,1000007301,20250424,2,2,350,3111,2,CANCELLED,56820.0,11932.2,0.0,68752.2
7303,1000007302,20250411,2,3,812,2233,3,FULFILLED,45000.0,9450.0,0.0,54450.0
7304,1000007303,20250619,1,,923,1131,85,FULFILLED,14700.0,3087.0,1500.0,19287.0
7305,1000007304,20240620,1,,547,1753,69,FULFILLED,53550.0,11245.5,0.0,64795.5
7306,1000007305,20250308,2,3,1468,180,3,FULFILLED,32400.0,6804.0,0.0,39204.0
7307,1000007306,20241216,1,,1107,,747,FULFILLED,40500.0,8505.0,900.0,49905.0
7308,1000007307,20241112,2,3,486,1240,3,FULFILLED,110052.0,23110.92,0.0,133162.92
7309,1000007308,20240412,1,,393,759,1713,PAID,31752.0,6667.92,1200.0,39619.92
7310,1000007309,20241222,2,1,1076,311,1,FULFILLED,14250.0,2992.5,0.0,17242.5
7311,1000007310,20241004,2,1,474,,1,FULFILLED,28350.0,5953.5,0.0,34303.5
7312,1000007311,20250407,1,,1312,1944,2329,REFUNDED,23520.0,4939.2,0.0,28459.2
7313,1000007312,20240514,1,,1305,467,2329,FULFILLED,36000.0,7560.0,0.0,43560.0
7314,1000007313,20241106,1,,1307,2232,1211,CANCELLED,35910.0,7541.1,1200.0,44651.1
7315,1000007314,20250227,1,,1103,1951,3028,PAID,30870.0,6482.7,0.0,37352.7
7316,1000007315,20240610,1,,240,1766,425,FULFILLED,15675.0,3291.75,1200.0,20166.75
7317,1000007316,20250905,1,,160,3089,726,FULFILLED,36000.0,7560.0,1500.0,45060.0
7318,1000007317,20240220,1,,548,3201,587,FULFILLED,21600.0,4536.0,900.0,27036.0
7319,1000007318,20240714,1,,1302,1495,856,FULFILLED,22680.0,4762.8,0.0,27442.8
7320,1000007319,20240501,1,,1110,1773,930,FULFILLED,56400.0,11844.0,0.0,68244.0
7321,1000007320,20250622,1,,164,368,620,CANCELLED,13500.0,2835.0,1500.0,17835.0
7322,1000007321,20250618,1,,208,2705,1907,FULFILLED,58200.0,12222.0,900.0,71322.0
7323,1000007322,20250602,1,,291,1352,1622,PAID,14850.0,3118.5,900.0,18868.5
7324,1000007323,20250213,1,,531,3086,2213,FULFILLED,34200.0,7182.0,900.0,42282.0
7325,1000007324,20241112,1,,615,3105,641,FULFILLED,35280.0,7408.8,1500.0,44188.8
7326,1000007325,20240927,2,1,80,870,1,FULFILLED,32400.0,6804.0,0.0,39204.0
7327,1000007326,20240413,1,,1420,866,380,PAID,45000.0,9450.0,1200.0,55650.0
7328,1000007327,20241115,2,2,1219,477,2,FULFILLED,10800.0,2268.0,0.0,13068.0
7329,1000007328,20241210,2,2,774,408,2,FULFILLED,64152.0,13471.92,0.0,77623.92
7330,1000007329,20250523,2,4,1199,577,4,FULFILLED,44100.0,9261.0,0.0,53361.0
7331,1000007330,20250417,1,,1435,2830,3144,PAID,44100.0,9261.0,1500.0,54861.0
7332,1000007331,20240715,2,1,772,1291,1,FULFILLED,29700.0,6237.0,0.0,35937.0
7333,1000007332,20250917,1,,474,1445,836,FULFILLED,32400.0,6804.0,900.0,40104.0
7334,1000007333,20241022,1,,882,,2226,FULFILLED,64350.0,13513.5,1500.0,79363.5
7335,1000007334,20240815,2,3,414,1900,3,FULFILLED,32400.0,6804.0,0.0,39204.0
7336,1000007335,20250707,1,,376,450,1702,FULFILLED,92796.0,19487.16,900.0,113183.16
7337,1000007336,20250205,2,3,1301,1819,3,FULFILLED,46800.0,9828.0,0.0,56628.0
7338,1000007337,20240223,1,,275,3193,86,FULFILLED,43200.0,9072.0,0.0,52272.0
7339,1000007338,20250907,1,,1162,2548,395,CANCELLED,34200.0,7182.0,900.0,42282.0
7340,1000007339,20250302,1,,343,1226,1075,CANCELLED,22800.0,4788.0,900.0,28488.0
7341,1000007340,20241001,2,2,983,,2,FULFILLED,15675.0,3291.75,0.0,18966.75
7342,1000007341,20250212,1,,448,2456,623,FULFILLED,14250.0,2992.5,1200.0,18442.5
7343,1000007342,20240801,1,,861,865,1852,FULFILLED,10260.0,2154.6,1200.0,13614.6
7344,1000007343,20240708,2,3,1189,2848,3,FULFILLED,115020.0,24154.2,0.0,139174.2
7345,1000007344,20250325,2,1,598,2202,1,FULFILLED,30000.0,6300.0,0.0,36300.0
7346,1000007345,20250730,2,2,560,,2,FULFILLED,26460.0,5556.6,0.0,32016.6
7347,1000007346,20240623,2,1,377,261,1,REFUNDED,35640.0,7484.4,0.0,43124.4
7348,1000007347,20250224,2,2,118,2491,2,FULFILLED,36450.0,7654.5,0.0,44104.5
7349,1000007348,20241010,1,,840,,2326,FULFILLED,29160.0,6123.6,1500.0,36783.6
7350,1000007349,20250627,1,,55,1989,2626,FULFILLED,25872.0,5433.12,1500.0,32805.12
7351,1000007350,20240315,1,,1387,,1502,FULFILLED,11400.0,2394.0,1500.0,15294.0
7352,1000007351,20240604,1,,1044,568,371,FULFILLED,69900.0,14679.0,900.0,85479.0
7353,1000007352,20240519,1,,1068,1874,2007,FULFILLED,86700.0,18207.0,1200.0,106107.0
7354,1000007353,20240730,1,,1324,35,2284,CANCELLED,22800.0,4788.0,1200.0,28788.0
7355,1000007354,20240427,1,,907,2984,1953,PAID,36696.0,7706.16,900.0,45302.16
7356,1000007355,20240713,1,,1281,2875,2548,CANCELLED,55350.0,11623.5,1500.0,68473.5
7357,1000007356,20250605,2,4,555,14,4,PAID,13500.0,2835.0,0.0,16335.0
7358,1000007357,20240523,1,,778,2450,3132,FULFILLED,14250.0,2992.5,1200.0,18442.5
7359,1000007358,20250705,1,,1001,2845,2785,FULFILLED,21600.0,4536.0,1200.0,27336.0
7360,1000007359,20250614,1,,1188,1469,1857,FULFILLED,25080.0,5266.8,900.0,31246.8
7361,1000007360,20240606,1,,45,1542,3060,FULFILLED,30000.0,6300.0,1500.0,37800.0
7362,1000007361,20241002,2,3,1309,987,3,FULFILLED,40500.0,8505.0,0.0,49005.0
7363,1000007362,20250628,2,4,771,1209,4,FULFILLED,14700.0,3087.0,0.0,17787.0
7364,1000007363,20250112,2,3,510,2367,3,FULFILLED,46200.0,9702.0,0.0,55902.0
7365,1000007364,20240314,1,,1450,1910,2876,FULFILLED,30000.0,6300.0,900.0,37200.0
7366,1000007365,20250827,2,1,466,2468,1,REFUNDED,64680.0,13582.8,0.0,78262.8
7367,1000007366,20250406,1,,722,3187,1539,PAID,11760.0,2469.6,1200.0,15429.6
7368,1000007367,20250510,1,,680,1698,2427,FULFILLED,34200.0,7182.0,1500.0,42882.0
7369,1000007368,20250402,2,2,451,2735,2,CREATED,30870.0,6482.7,0.0,37352.7
7370,1000007369,20240109,1,,1001,358,989,FULFILLED,76800.0,16128.0,1200.0,94128.0
7371,1000007370,20240518,1,,1127,315,630,PAID,51000.0,10710.0,900.0,62610.0
7372,1000007371,20250928,2,1,1188,2842,1,CANCELLED,11400.0,2394.0,0.0,13794.0
7373,1000007372,20240923,2,3,481,1361,3,CANCELLED,45000.0,9450.0,0.0,54450.0
7374,1000007373,20250105,1,,246,1305,1607,CANCELLED,58560.0,12297.6,0.0,70857.6
7375,1000007374,20241007,2,2,56,952,2,FULFILLED,30000.0,6300.0,0.0,36300.0
7376,1000007375,20241008,1,,547,,1412,FULFILLED,49980.0,10495.8,1500.0,61975.8
7377,1000007376,20250902,2,2,1304,823,2,PAID,99300.0,20853.0,0.0,120153.0
7378,1000007377,20240930,2,2,1214,260,2,FULFILLED,62280.0,13078.8,0.0,75358.8
7379,1000007378,20241001,1,,903,2550,342,FULFILLED,32400.0,6804.0,1200.0,40404.0
7380,1000007379,20240726,1,,1173,568,3132,FULFILLED,76950.0,16159.5,900.0,94009.5
7381,1000007380,20250213,1,,181,2089,3187,FULFILLED,54000.0,11340.0,900.0,66240.0
7382,1000007381,20250718,2,2,65,493,2,PAID,79425.0,16679.25,0.0,96104.25
7383,1000007382,20240908,2,3,1344,2663,3,PAID,35640.0,7484.4,0.0,43124.4
7384,1000007383,20240222,2,4,1436,2100,4,FULFILLED,60600.0,12726.0,0.0,73326.0
7385,1000007384,20250107,1,,567,3158,2620,REFUNDED,12600.0,2646.0,1200.0,16446.0
7386,1000007385,20241214,1,,100,2649,2448,FULFILLED,14700.0,3087.0,900.0,18687.0
7387,1000007386,20240726,1,,1293,1228,1082,FULFILLED,38475.0,8079.75,900.0,47454.75
7388,1000007387,20240821,1,,380,2354,2187,FULFILLED,24000.0,5040.0,0.0,29040.0
7389,1000007388,20240229,2,1,351,48,1,FULFILLED,28500.0,5985.0,0.0,34485.0
7390,1000007389,20240902,2,1,1029,1178,1,FULFILLED,12000.0,2520.0,0.0,14520.0
7391,1000007390,20240726,2,3,544,73,3,FULFILLED,73050.0,15340.5,0.0,88390.5
7392,1000007391,20250426,2,4,916,1072,4,FULFILLED,35280.0,7408.8,0.0,42688.8
7393,1000007392,20241007,2,3,291,1808,3,REFUNDED,14962.5,3142.12,0.0,18104.62
7394,1000007393,20240111,2,3,253,,3,FULFILLED,40500.0,8505.0,0.0,49005.0
7395,1000007394,20250716,1,,922,1718,1679,CANCELLED,11970.0,2513.7,900.0,15383.7
7396,1000007395,20240615,1,,347,673,2545,FULFILLED,32400.0,6804.0,900.0,40104.0
7397,1000007396,20250903,2,4,882,2539,4,FULFILLED,24000.0,5040.0,0.0,29040.0
7398,1000007397,20241217,2,1,477,1151,1,FULFILLED,22800.0,4788.0,0.0,27588.0
7399,1000007398,20250704,2,3,1061,1540,3,CANCELLED,24000.0,5040.0,0.0,29040.0
7400,1000007399,20250517,1,,292,41,832,FULFILLED,56250.0,11812.5,1200.0,69262.5
7401,1000007400,20240109,1,,1450,362,903,PAID,54300.0,11403.0,900.0,66603.0
7402,1000007401,20240514,2,2,1342,190,2,FULFILLED,34200.0,7182.0,0.0,41382.0
7403,1000007402,20241229,1,,930,,431,FULFILLED,31350.0,6583.5,0.0,37933.5
7404,1000007403,20241225,1,,918,1249,2721,FULFILLED,36000.0,7560.0,1200.0,44760.0
7405,1000007404,20241126,2,3,1233,1113,3,FULFILLED,37044.0,7779.24,0.0,44823.24
7406,1000007405,20250311,2,4,856,572,4,FULFILLED,74887.5,15726.38,0.0,90613.88
7407,1000007406,20241012,1,,111,2865,94,PAID,32340.0,6791.4,1500.0,40631.4
7408,1000007407,20240325,2,3,10,,3,FULFILLED,59340.0,12461.4,0.0,71801.4
7409,1000007408,20240407,1,,1016,1423,1215,FULFILLED,21600.0,4536.0,1200.0,27336.0
7410,1000007409,20250917,1,,874,273,999,FULFILLED,30000.0,6300.0,900.0,37200.0
7411,1000007410,20240707,1,,789,539,1512,FULFILLED,36000.0,7560.0,1500.0,45060.0
7412,1000007411,20241115,2,2,119,,2,PAID,10260.0,2154.6,0.0,12414.6
7413,1000007412,20250620,2,2,413,,2,CANCELLED,29400.0,6174.0,0.0,35574.0
7414,1000007413,20240424,1,,616,1369,656,FULFILLED,12936.0,2716.56,900.0,16552.56
7415,1000007414,20250805,1,,1239,12,970,FULFILLED,34020.0,7144.2,900.0,42064.2
7416,1000007415,20250129,2,3,1053,2047,3,FULFILLED,98010.0,20582.1,0.0,118592.1
7417,1000007416,20240331,1,,255,2819,2836,FULFILLED,35280.0,7408.8,900.0,43588.8
7418,1000007417,20240518,2,2,1123,897,2,FULFILLED,10260.0,2154.6,0.0,12414.6
7419,1000007418,20250810,1,,1427,3170,2924,PAID,72510.0,15227.1,900.0,88637.1
7420,1000007419,20240506,2,1,205,1985,1,REFUNDED,21600.0,4536.0,0.0,26136.0
7421,1000007420,20250331,2,4,878,3202,4,FULFILLED,40500.0,8505.0,0.0,49005.0
7422,1000007421,20250805,1,,1416,933,1833,FULFILLED,35280.0,7408.8,1500.0,44188.8
7423,1000007422,20250823,1,,440,2281,3006,PAID,22800.0,4788.0,900.0,28488.0
7424,1000007423,20250221,2,3,1366,760,3,FULFILLED,25080.0,5266.8,0.0,30346.8
7425,1000007424,20241104,1,,487,2679,645,REFUNDED,78120.0,16405.2,900.0,95425.2
7426,1000007425,20250609,1,,131,547,2871,PAID,42750.0,8977.5,1200.0,52927.5
7427,1000007426,20240505,2,4,121,577,4,FULFILLED,10260.0,2154.6,0.0,12414.6
7428,1000007427,20241220,1,,33,1614,173,FULFILLED,11400.0,2394.0,900.0,14694.0
7429,1000007428,20250618,2,1,1445,2395,1,FULFILLED,34020.0,7144.2,0.0,41164.2
7430,1000007429,20240901,1,,1031,3070,499,FULFILLED,23520.0,4939.2,0.0,28459.2
7431,1000007430,20241126,2,2,154,626,2,FULFILLED,14850.0,3118.5,0.0,17968.5
7432,1000007431,20240219,1,,515,,2934,FULFILLED,29400.0,6174.0,1500.0,37074.0
7433,1000007432,20240302,2,4,1333,1312,4,FULFILLED,10584.0,2222.64,0.0,12806.64
7434,1000007433,20250227,2,1,1408,2138,1,FULFILLED,12600.0,2646.0,0.0,15246.0
7435,1000007434,20250922,1,,787,2836,2374,PAID,10800.0,2268.0,900.0,13968.0
7436,1000007435,20240425,2,2,679,501,2,FULFILLED,10800.0,2268.0,0.0,13068.0
7437,1000007436,20240303,2,2,513,508,2,FULFILLED,44100.0,9261.0,0.0,53361.0
7438,1000007437,20240130,1,,328,3117,2701,PAID,21600.0,4536.0,900.0,27036.0
7439,1000007438,20250516,1,,68,432,2051,FULFILLED,21168.0,4445.28,1200.0,26813.28
7440,1000007439,20250604,1,,615,2791,1935,PAID,11760.0,2469.6,0.0,14229.6
7441,1000007440,20250912,1,,247,1863,562,REFUNDED,30780.0,6463.8,900.0,38143.8
7442,1000007441,20240921,2,4,299,,4,CANCELLED,23940.0,5027.4,0.0,28967.4
7443,1000007442,20250202,1,,944,2248,60,FULFILLED,15675.0,3291.75,1200.0,20166.75
7444,1000007443,20241208,2,2,1048,831,2,FULFILLED,53214.0,11174.94,0.0,64388.94
7445,1000007444,20250527,1,,195,1037,1714,FULFILLED,96444.0,20253.24,900.0,117597.24
7446,1000007445,20250617,1,,1076,1264,863,PAID,30000.0,6300.0,900.0,37200.0
7447,1000007446,20250407,1,,629,2775,2128,FULFILLED,14962.5,3142.12,900.0,19004.62
7448,1000007447,20240918,2,4,1244,1388,4,PAID,63300.0,13293.0,0.0,76593.0
7449,1000007448,20241120,2,1,1178,748,1,FULFILLED,27000.0,5670.0,0.0,32670.0
7450,1000007449,20240224,1,,1259,907,1405,FULFILLED,31500.0,6615.0,900.0,39015.0
7451,1000007450,20250918,1,,1,2602,853,FULFILLED,45120.0,9475.2,1200.0,55795.2
7452,1000007451,20250502,1,,873,1280,644,FULFILLED,24300.0,5103.0,1200.0,30603.0
7453,1000007452,20250717,1,,1133,783,1537,CANCELLED,27000.0,5670.0,1200.0,33870.0
7454,1000007453,20250927,1,,166,,3026,FULFILLED,21600.0,4536.0,1500.0,27636.0
7455,1000007454,20240626,2,4,373,2594,4,FULFILLED,42900.0,9009.0,0.0,51909.0
7456,1000007455,20240505,1,,1226,1404,2479,FULFILLED,49200.0,10332.0,900.0,60432.0
7457,1000007456,20240409,1,,587,2784,2217,FULFILLED,35280.0,7408.8,1200.0,43888.8
7458,1000007457,20241110,2,1,1316,403,1,FULFILLED,13500.0,2835.0,0.0,16335.0
7459,1000007458,20250323,2,4,766,2751,4,FULFILLED,12000.0,2520.0,0.0,14520.0
7460,1000007459,20240324,2,3,584,1247,3,FULFILLED,13500.0,2835.0,0.0,16335.0
7461,1000007460,20250219,2,3,594,1498,3,FULFILLED,14700.0,3087.0,0.0,17787.0
7462,1000007461,20241130,1,,1183,362,337,CANCELLED,12150.0,2551.5,1200.0,15901.5
7463,1000007462,20240426,1,,1189,1369,2118,PAID,12825.0,2693.25,1500.0,17018.25
7464,1000007463,20250919,2,2,1123,101,2,FULFILLED,37800.0,7938.0,0.0,45738.0
7465,1000007464,20241206,1,,283,1503,980,CREATED,24000.0,5040.0,1500.0,30540.0
7466,1000007465,20240828,1,,1236,,2409,FULFILLED,36000.0,7560.0,1200.0,44760.0
7467,1000007466,20240406,1,,183,2098,3189,FULFILLED,14250.0,2992.5,1500.0,18742.5
7468,1000007467,20250122,2,1,340,13,1,FULFILLED,23520.0,4939.2,0.0,28459.2
7469,1000007468,20240228,2,3,796,1684,3,FULFILLED,24300.0,5103.0,0.0,29403.0
7470,1000007469,20250602,1,,25,1671,2790,PAID,77895.0,16357.95,1200.0,95452.95
7471,1000007470,20241119,1,,309,2444,255,FULFILLED,11880.0,2494.8,1200.0,15574.8
7472,1000007471,20250328,2,4,880,630,4,FULFILLED,56857.5,11940.08,0.0,68797.58
7473,1000007472,20240721,1,,314,894,850,FULFILLED,49500.0,10395.0,1500.0,61395.0
7474,1000007473,20240626,1,,1011,208,81,FULFILLED,34200.0,7182.0,1500.0,42882.0
7475,1000007474,20250423,1,,1356,928,1615,FULFILLED,70560.0,14817.6,900.0,86277.6
7476,1000007475,20250825,1,,250,280,1900,FULFILLED,35280.0,7408.8,900.0,43588.8
7477,1000007476,20240625,1,,971,2889,3002,PAID,48000.0,10080.0,1500.0,59580.0
7478,1000007477,20241212,1,,1085,2072,313,FULFILLED,40500.0,8505.0,0.0,49005.0
7479,1000007478,20241215,1,,355,2369,947,CREATED,12600.0,2646.0,900.0,16146.0
7480,1000007479,20250620,1,,863,194,936,FULFILLED,36000.0,7560.0,1200.0,44760.0
7481,1000007480,20240302,2,1,777,635,1,PAID,10800.0,2268.0,0.0,13068.0
7482,1000007481,20250107,2,3,446,485,3,CREATED,27000.0,5670.0,0.0,32670.0
7483,1000007482,20250330,2,3,262,15,3,FULFILLED,29400.0,6174.0,0.0,35574.0
7484,1000007483,20250412,2,1,1315,461,1,PAID,21600.0,4536.0,0.0,26136.0
7485,1000007484,20250916,2,3,658,1677,3,FULFILLED,27000.0,5670.0,0.0,32670.0
7486,1000007485,20240317,2,1,1043,,1,FULFILLED,85350.0,17923.5,0.0,103273.5
7487,1000007486,20250912,1,,347,2949,3021,FULFILLED,32400.0,6804.0,1200.0,40404.0
7488,1000007487,20240818,1,,360,,172,FULFILLED,48216.0,10125.36,900.0,59241.36
7489,1000007488,20240303,1,,989,1631,1634,FULFILLED,23760.0,4989.6,1200.0,29949.6
7490,1000007489,20240525,1,,1227,1611,1916,FULFILLED,42525.0,8930.25,900.0,52355.25
7491,1000007490,20250314,1,,1496,1310,1412,PAID,22680.0,4762.8,1200.0,28642.8
7492,1000007491,20240814,2,3,410,177,3,PAID,13500.0,2835.0,0.0,16335.0
7493,1000007492,20240320,1,,1489,2815,1135,FULFILLED,23520.0,4939.2,1200.0,29659.2
7494,1000007493,20240403,1,,1146,1661,1180,FULFILLED,29400.0,6174.0,900.0,36474.0
7495,1000007494,20250519,2,2,1246,2977,2,FULFILLED,22680.0,4762.8,0.0,27442.8
7496,1000007495,20240514,1,,1306,,912,PAID,11880.0,2494.8,1200.0,15574.8
7497,1000007496,20241108,1,,291,939,1004,FULFILLED,13500.0,2835.0,1500.0,17835.0
7498,1000007497,20250101,1,,1005,3170,1754,FULFILLED,27000.0,5670.0,0.0,32670.0
7499,1000007498,20240716,2,2,592,2994,2,FULFILLED,11340.0,2381.4,0.0,13721.4
7500,1000007499,20240313,1,,1220,254,1050,CANCELLED,66780.0,14023.8,0.0,80803.8
7501,1000007500,20250204,2,3,999,1622,3,FULFILLED,12600.0,2646.0,0.0,15246.0
7502,1000007501,20241007,2,1,647,2450,1,FULFILLED,45000.0,9450.0,0.0,54450.0
7503,1000007502,20240604,2,1,421,119,1,FULFILLED,10800.0,2268.0,0.0,13068.0
7504,1000007503,20240523,2,4,289,1858,4,FULFILLED,14700.0,3087.0,0.0,17787.0
7505,1000007504,20250523,1,,436,2181,667,PAID,54000.0,11340.0,900.0,66240.0
7506,1000007505,20240305,1,,899,,524,PAID,39690.0,8334.9,1500.0,49524.9
7507,1000007506,20240505,1,,1136,2000,381,FULFILLED,37620.0,7900.2,900.0,46420.2
7508,1000007507,20240101,1,,691,2770,441,FULFILLED,50355.0,10574.55,0.0,60929.55
7509,1000007508,20240901,2,4,906,1626,4,CANCELLED,14700.0,3087.0,0.0,17787.0
7510,1000007509,20250412,1,,436,1579,1561,FULFILLED,10800.0,2268.0,1200.0,14268.0
7511,1000007510,20250728,2,3,851,370,3,FULFILLED,37044.0,7779.24,0.0,44823.24
7512,1000007511,20250628,2,3,1455,451,3,CREATED,12000.0,2520.0,0.0,14520.0
7513,1000007512,20241124,2,4,1421,2184,4,FULFILLED,74400.0,15624.0,0.0,90024.0
7514,1000007513,20240915,2,1,629,661,1,FULFILLED,47100.0,9891.0,0.0,56991.0
7515,1000007514,20241109,1,,295,1397,775,FULFILLED,36000.0,7560.0,1200.0,44760.0
7516,1000007515,20241230,2,2,1148,2429,2,FULFILLED,30000.0,6300.0,0.0,36300.0
7517,1000007516,20250111,1,,248,584,1266,PAID,14250.0,2992.5,900.0,18142.5
7518,1000007517,20240829,1,,377,211,1055,PAID,22800.0,4788.0,1200.0,28788.0
7519,1000007518,20240124,1,,1008,,872,FULFILLED,40500.0,8505.0,900.0,49905.0
7520,1000007519,20241207,1,,978,2318,2064,FULFILLED,32400.0,6804.0,1200.0,40404.0
7521,1000007520,20240318,1,,1154,960,2777,FULFILLED,40500.0,8505.0,0.0,49005.0
7522,1000007521,20241004,1,,1168,310,2797,FULFILLED,32400.0,6804.0,1500.0,40704.0
7523,1000007522,20240812,2,1,1178,1697,1,REFUNDED,36000.0,7560.0,0.0,43560.0
7524,1000007523,20240907,1,,344,2813,1740,FULFILLED,33993.0,7138.53,1500.0,42631.53
